"도로명코드","도로명","도로명 로마자","읍면동일련번호","시도명","시도명 로마자","시군구명","시군구명 로마자","읍면동명","읍면동명 로마자","읍면동구분","읍면동코드","사용여부","변경사유","변경이력정보","고시일자","말소일자"
"111104100154","삼청로7길","Samcheong-ro 7-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100154","삼청로7길","Samcheong-ro 7-gil","01","서울특별시","Seoul","종로구","Jongno-gu","팔판동","Palpan-dong","1","139","0","","","",""
"111104100154","삼청로7길","Samcheong-ro 7-gil","02","서울특별시","Seoul","종로구","Jongno-gu","삼청동","Samcheong-dong","1","140","0","","","",""
"111104100155","삼청로7나길","Samcheong-ro 7na-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100155","삼청로7나길","Samcheong-ro 7na-gil","01","서울특별시","Seoul","종로구","Jongno-gu","팔판동","Palpan-dong","1","139","0","","","",""
"111104100156","삼청로9길","Samcheong-ro 9-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100156","삼청로9길","Samcheong-ro 9-gil","01","서울특별시","Seoul","종로구","Jongno-gu","삼청동","Samcheong-dong","1","140","0","","","",""
"111104100157","새문안로2길","Saemunan-ro 2-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100157","새문안로2길","Saemunan-ro 2-gil","01","서울특별시","Seoul","종로구","Jongno-gu","신문로2가","Sinmunno 2(i)-ga","1","121","0","","","",""
"111104100157","새문안로2길","Saemunan-ro 2-gil","02","서울특별시","Seoul","종로구","Jongno-gu","신문로1가","Sinmunno 1(il)-ga","1","120","0","","","",""
"111104100158","새문안로3길","Saemunan-ro 3-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100158","새문안로3길","Saemunan-ro 3-gil","01","서울특별시","Seoul","종로구","Jongno-gu","당주동","Dangju-dong","1","117","0","","","",""
"111104100158","새문안로3길","Saemunan-ro 3-gil","02","서울특별시","Seoul","종로구","Jongno-gu","내수동","Naesu-dong","1","118","0","","","",""
"111104100158","새문안로3길","Saemunan-ro 3-gil","03","서울특별시","Seoul","종로구","Jongno-gu","신문로1가","Sinmunno 1(il)-ga","1","120","0","","","",""
"111104100159","새문안로5가길","Saemunan-ro 5ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100159","새문안로5가길","Saemunan-ro 5ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","적선동","Jeokseon-dong","1","107","0","","","",""
"111104100159","새문안로5가길","Saemunan-ro 5ga-gil","02","서울특별시","Seoul","종로구","Jongno-gu","내자동","Naeja-dong","1","114","0","","","",""
"111104100159","새문안로5가길","Saemunan-ro 5ga-gil","03","서울특별시","Seoul","종로구","Jongno-gu","도렴동","Doryeom-dong","1","116","0","","","",""
"111104100159","새문안로5가길","Saemunan-ro 5ga-gil","04","서울특별시","Seoul","종로구","Jongno-gu","당주동","Dangju-dong","1","117","0","","","",""
"111104100159","새문안로5가길","Saemunan-ro 5ga-gil","05","서울특별시","Seoul","종로구","Jongno-gu","내수동","Naesu-dong","1","118","0","","","",""
"111104100160","새문안로5길","Saemunan-ro 5-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100160","새문안로5길","Saemunan-ro 5-gil","01","서울특별시","Seoul","종로구","Jongno-gu","적선동","Jeokseon-dong","1","107","0","","","",""
"111104100160","새문안로5길","Saemunan-ro 5-gil","02","서울특별시","Seoul","종로구","Jongno-gu","도렴동","Doryeom-dong","1","116","0","","","",""
"111104100160","새문안로5길","Saemunan-ro 5-gil","03","서울특별시","Seoul","종로구","Jongno-gu","당주동","Dangju-dong","1","117","0","","","",""
"111104100160","새문안로5길","Saemunan-ro 5-gil","04","서울특별시","Seoul","종로구","Jongno-gu","신문로1가","Sinmunno 1(il)-ga","1","120","0","","","",""
"111104100161","새문안로7길","Saemunan-ro 7-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100161","새문안로7길","Saemunan-ro 7-gil","01","서울특별시","Seoul","종로구","Jongno-gu","당주동","Dangju-dong","1","117","0","","","",""
"111104100161","새문안로7길","Saemunan-ro 7-gil","02","서울특별시","Seoul","종로구","Jongno-gu","신문로1가","Sinmunno 1(il)-ga","1","120","0","","","",""
"111104100162","새문안로9길","Saemunan-ro 9-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100162","새문안로9길","Saemunan-ro 9-gil","01","서울특별시","Seoul","종로구","Jongno-gu","도렴동","Doryeom-dong","1","116","0","","","",""
"111104100162","새문안로9길","Saemunan-ro 9-gil","02","서울특별시","Seoul","종로구","Jongno-gu","당주동","Dangju-dong","1","117","0","","","",""
"111104100162","새문안로9길","Saemunan-ro 9-gil","03","서울특별시","Seoul","종로구","Jongno-gu","세종로","Sejongno","1","119","0","","","",""
"111104100162","새문안로9길","Saemunan-ro 9-gil","04","서울특별시","Seoul","종로구","Jongno-gu","신문로1가","Sinmunno 1(il)-ga","1","120","0","","","",""
"111104100163","서순라길","Seosulla-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100163","서순라길","Seosulla-gil","01","서울특별시","Seoul","종로구","Jongno-gu","권농동","Gwonnong-dong","1","131","0","","","",""
"111104100163","서순라길","Seosulla-gil","02","서울특별시","Seoul","종로구","Jongno-gu","봉익동","Bongik-dong","1","152","0","","","",""
"111104100163","서순라길","Seosulla-gil","03","서울특별시","Seoul","종로구","Jongno-gu","종로3가","Jongno 3(sam)-ga","1","156","0","","","",""
"111104100164","성균관로10길","Sungkyunkwan-ro 10-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100164","성균관로10길","Sungkyunkwan-ro 10-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜1가","Myeongnyun 1(il)-ga","1","170","0","","","",""
"111104100165","성균관로13길","Sungkyunkwan-ro 13-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100165","성균관로13길","Sungkyunkwan-ro 13-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜1가","Myeongnyun 1(il)-ga","1","170","0","","","",""
"111104100165","성균관로13길","Sungkyunkwan-ro 13-gil","02","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100166","성균관로14길","Sungkyunkwan-ro 14-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100166","성균관로14길","Sungkyunkwan-ro 14-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜1가","Myeongnyun 1(il)-ga","1","170","0","","","",""
"111104100167","성균관로15가길","Sungkyunkwan-ro 15ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100167","성균관로15가길","Sungkyunkwan-ro 15ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜1가","Myeongnyun 1(il)-ga","1","170","0","","","",""
"111104100168","성균관로15길","Sungkyunkwan-ro 15-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100168","성균관로15길","Sungkyunkwan-ro 15-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜1가","Myeongnyun 1(il)-ga","1","170","0","","","",""
"111104100168","성균관로15길","Sungkyunkwan-ro 15-gil","02","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100169","성균관로15나길","Sungkyunkwan-ro 15na-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100169","성균관로15나길","Sungkyunkwan-ro 15na-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜1가","Myeongnyun 1(il)-ga","1","170","0","","","",""
"111104100170","성균관로16길","Sungkyunkwan-ro 16-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100170","성균관로16길","Sungkyunkwan-ro 16-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜1가","Myeongnyun 1(il)-ga","1","170","0","","","",""
"111104100171","성균관로17길","Sungkyunkwan-ro 17-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100171","성균관로17길","Sungkyunkwan-ro 17-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜1가","Myeongnyun 1(il)-ga","1","170","0","","","",""
"111104100172","성균관로1길","Sungkyunkwan-ro 1-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100172","성균관로1길","Sungkyunkwan-ro 1-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100173","성균관로3길","Sungkyunkwan-ro 3-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100173","성균관로3길","Sungkyunkwan-ro 3-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100174","성균관로4길","Sungkyunkwan-ro 4-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100174","성균관로4길","Sungkyunkwan-ro 4-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜2가","Myeongnyun 2(i)-ga","1","171","0","","","",""
"111104100175","성균관로5가길","Sungkyunkwan-ro 5ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100175","성균관로5가길","Sungkyunkwan-ro 5ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100176","성균관로5길","Sungkyunkwan-ro 5-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100176","성균관로5길","Sungkyunkwan-ro 5-gil","01","서울특별시","Seoul","종로구","Jongno-gu","와룡동","Waryong-dong","1","130","0","","","",""
"111104100176","성균관로5길","Sungkyunkwan-ro 5-gil","02","서울특별시","Seoul","종로구","Jongno-gu","명륜2가","Myeongnyun 2(i)-ga","1","171","0","","","",""
"111104100176","성균관로5길","Sungkyunkwan-ro 5-gil","03","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100177","성균관로6길","Sungkyunkwan-ro 6-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100177","성균관로6길","Sungkyunkwan-ro 6-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜2가","Myeongnyun 2(i)-ga","1","171","0","","","",""
"111104100178","성균관로7길","Sungkyunkwan-ro 7-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100178","성균관로7길","Sungkyunkwan-ro 7-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100179","성균관로9길","Sungkyunkwan-ro 9-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100179","성균관로9길","Sungkyunkwan-ro 9-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜1가","Myeongnyun 1(il)-ga","1","170","0","","","",""
"111104100179","성균관로9길","Sungkyunkwan-ro 9-gil","02","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100180","세검정로6가길","Segeomjeong-ro 6ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100180","세검정로6가길","Segeomjeong-ro 6ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","신영동","Sinyeong-dong","1","186","0","","","",""
"111104100181","세검정로6길","Segeomjeong-ro 6-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100181","세검정로6길","Segeomjeong-ro 6-gil","01","서울특별시","Seoul","종로구","Jongno-gu","홍지동","Hongji-dong","1","185","0","","","",""
"111104100181","세검정로6길","Segeomjeong-ro 6-gil","02","서울특별시","Seoul","종로구","Jongno-gu","신영동","Sinyeong-dong","1","186","0","","","",""
"111104100182","세검정로6나길","Segeomjeong-ro 6na-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100182","세검정로6나길","Segeomjeong-ro 6na-gil","01","서울특별시","Seoul","종로구","Jongno-gu","신영동","Sinyeong-dong","1","186","0","","","",""
"111104100183","세검정로6다길","Segeomjeong-ro 6da-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100183","세검정로6다길","Segeomjeong-ro 6da-gil","01","서울특별시","Seoul","종로구","Jongno-gu","평창동","Pyeongchang-dong","1","183","0","","","",""
"111104100183","세검정로6다길","Segeomjeong-ro 6da-gil","02","서울특별시","Seoul","종로구","Jongno-gu","신영동","Sinyeong-dong","1","186","0","","","",""
"111104100184","세검정로6라길","Segeomjeong-ro 6ra-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100184","세검정로6라길","Segeomjeong-ro 6ra-gil","01","서울특별시","Seoul","종로구","Jongno-gu","신영동","Sinyeong-dong","1","186","0","","","",""
"111104100185","세검정로7가길","Segeomjeong-ro 7ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100185","세검정로7가길","Segeomjeong-ro 7ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","신영동","Sinyeong-dong","1","186","0","","","",""
"111104100186","세검정로7길","Segeomjeong-ro 7-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100186","세검정로7길","Segeomjeong-ro 7-gil","01","서울특별시","Seoul","종로구","Jongno-gu","신영동","Sinyeong-dong","1","186","0","","","",""
"111104100187","세검정로7나길","Segeomjeong-ro 7na-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100187","세검정로7나길","Segeomjeong-ro 7na-gil","01","서울특별시","Seoul","종로구","Jongno-gu","신영동","Sinyeong-dong","1","186","0","","","",""
"111104100187","세검정로7나길","Segeomjeong-ro 7na-gil","02","서울특별시","Seoul","종로구","Jongno-gu","구기동","Gugi-dong","1","182","0","","","",""
"111104100188","세검정로9길","Segeomjeong-ro 9-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100188","세검정로9길","Segeomjeong-ro 9-gil","01","서울특별시","Seoul","종로구","Jongno-gu","구기동","Gugi-dong","1","182","0","","","",""
"111104100188","세검정로9길","Segeomjeong-ro 9-gil","02","서울특별시","Seoul","종로구","Jongno-gu","신영동","Sinyeong-dong","1","186","0","","","",""
"111104100189","세종대로21길","Sejong-daero 21-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100189","세종대로21길","Sejong-daero 21-gil","01","서울특별시","Seoul","종로구","Jongno-gu","신문로1가","Sinmunno 1(il)-ga","1","120","0","","","",""
"111104100190","세종대로23길","Sejong-daero 23-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100190","세종대로23길","Sejong-daero 23-gil","01","서울특별시","Seoul","종로구","Jongno-gu","도렴동","Doryeom-dong","1","116","0","","","",""
"111104100190","세종대로23길","Sejong-daero 23-gil","02","서울특별시","Seoul","종로구","Jongno-gu","당주동","Dangju-dong","1","117","0","","","",""
"111104100190","세종대로23길","Sejong-daero 23-gil","03","서울특별시","Seoul","종로구","Jongno-gu","세종로","Sejongno","1","119","0","","","",""
"111104100191","송월1길","Songwol 1-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100191","송월1길","Songwol 1-gil","01","서울특별시","Seoul","종로구","Jongno-gu","사직동","Sajik-dong","1","115","0","","","",""
"111104100191","송월1길","Songwol 1-gil","02","서울특별시","Seoul","종로구","Jongno-gu","송월동","Songwol-dong","1","178","0","","","",""
"111104100191","송월1길","Songwol 1-gil","03","서울특별시","Seoul","종로구","Jongno-gu","홍파동","Hongpa-dong","1","179","0","","","",""
"111104100191","송월1길","Songwol 1-gil","04","서울특별시","Seoul","종로구","Jongno-gu","행촌동","Haengchon-dong","1","181","0","","","",""
"111104100192","송월길","Songwol-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100192","송월길","Songwol-gil","01","서울특별시","Seoul","종로구","Jongno-gu","신문로2가","Sinmunno 2(i)-ga","1","121","0","","","",""
"111104100192","송월길","Songwol-gil","02","서울특별시","Seoul","종로구","Jongno-gu","평동","Pyeong-dong","1","177","0","","","",""
"111104100192","송월길","Songwol-gil","03","서울특별시","Seoul","종로구","Jongno-gu","송월동","Songwol-dong","1","178","0","","","",""
"111104100192","송월길","Songwol-gil","04","서울특별시","Seoul","종로구","Jongno-gu","홍파동","Hongpa-dong","1","179","0","","","",""
"111104100192","송월길","Songwol-gil","05","서울특별시","Seoul","종로구","Jongno-gu","교북동","Gyobuk-dong","1","180","0","","","",""
"111104100192","송월길","Songwol-gil","06","서울특별시","Seoul","종로구","Jongno-gu","행촌동","Haengchon-dong","1","181","0","","","",""
"111104100192","송월길","Songwol-gil","07","서울특별시","Seoul","종로구","Jongno-gu","교남동","Gyonam-dong","1","176","0","","","",""
"111104100193","수표로18가길","Supyo-ro 18ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100193","수표로18가길","Supyo-ro 18ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","관수동","Gwansu-dong","1","155","0","","","",""
"111104100194","수표로18길","Supyo-ro 18-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100194","수표로18길","Supyo-ro 18-gil","01","서울특별시","Seoul","종로구","Jongno-gu","관수동","Gwansu-dong","1","155","0","","","",""
"111104100195","수표로20길","Supyo-ro 20-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100195","수표로20길","Supyo-ro 20-gil","01","서울특별시","Seoul","종로구","Jongno-gu","관수동","Gwansu-dong","1","155","0","","","",""
"111104100195","수표로20길","Supyo-ro 20-gil","02","서울특별시","Seoul","종로구","Jongno-gu","종로3가","Jongno 3(sam)-ga","1","156","0","","","",""
"111104100196","수표로22길","Supyo-ro 22-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100196","수표로22길","Supyo-ro 22-gil","01","서울특별시","Seoul","종로구","Jongno-gu","낙원동","Nagwon-dong","1","137","0","","","",""
"111104100196","수표로22길","Supyo-ro 22-gil","02","서울특별시","Seoul","종로구","Jongno-gu","돈의동","Donui-dong","1","153","0","","","",""
"111104100197","수표로26길","Supyo-ro 26-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100197","수표로26길","Supyo-ro 26-gil","01","서울특별시","Seoul","종로구","Jongno-gu","낙원동","Nagwon-dong","1","137","0","","","",""
"111104100197","수표로26길","Supyo-ro 26-gil","02","서울특별시","Seoul","종로구","Jongno-gu","돈의동","Donui-dong","1","153","0","","","",""
"111104100198","수표로28길","Supyo-ro 28-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100198","수표로28길","Supyo-ro 28-gil","01","서울특별시","Seoul","종로구","Jongno-gu","익선동","Ikseon-dong","1","133","0","","","",""
"111104100198","수표로28길","Supyo-ro 28-gil","02","서울특별시","Seoul","종로구","Jongno-gu","낙원동","Nagwon-dong","1","137","0","","","",""
"111104100198","수표로28길","Supyo-ro 28-gil","03","서울특별시","Seoul","종로구","Jongno-gu","돈의동","Donui-dong","1","153","0","","","",""
"111104100199","숭인동1가길","Sungindong 1ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100199","숭인동1가길","Sungindong 1ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","숭인동","Sungin-dong","1","175","0","","","",""
"111104100200","숭인동1길","Sungindong 1-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100200","숭인동1길","Sungindong 1-gil","01","서울특별시","Seoul","종로구","Jongno-gu","숭인동","Sungin-dong","1","175","0","","","",""
"111104100201","숭인동1나길","Sungindong 1na-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100201","숭인동1나길","Sungindong 1na-gil","01","서울특별시","Seoul","종로구","Jongno-gu","숭인동","Sungin-dong","1","175","0","","","",""
"111104100202","숭인동1다길","Sungindong 1da-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100202","숭인동1다길","Sungindong 1da-gil","01","서울특별시","Seoul","종로구","Jongno-gu","숭인동","Sungin-dong","1","175","0","","","",""
"111104100203","숭인동2길","Sungindong 2-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100203","숭인동2길","Sungindong 2-gil","01","서울특별시","Seoul","종로구","Jongno-gu","숭인동","Sungin-dong","1","175","0","","","",""
"111104100204","숭인동길","Sungindong-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100204","숭인동길","Sungindong-gil","01","서울특별시","Seoul","종로구","Jongno-gu","숭인동","Sungin-dong","1","175","0","","","",""
"111104100205","옥인1길","Ogin 1-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100205","옥인1길","Ogin 1-gil","01","서울특별시","Seoul","종로구","Jongno-gu","옥인동","Ogin-dong","1","111","0","","","",""
"111104100206","옥인2길","Ogin 2-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100206","옥인2길","Ogin 2-gil","01","서울특별시","Seoul","종로구","Jongno-gu","누상동","Nusang-dong","1","109","0","","","",""
"111104100207","옥인3길","Ogin 3-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100207","옥인3길","Ogin 3-gil","01","서울특별시","Seoul","종로구","Jongno-gu","누상동","Nusang-dong","1","109","0","","","",""
"111104100208","옥인4길","Ogin 4-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100208","옥인4길","Ogin 4-gil","01","서울특별시","Seoul","종로구","Jongno-gu","옥인동","Ogin-dong","1","111","0","","","",""
"111104100209","옥인5길","Ogin 5-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100209","옥인5길","Ogin 5-gil","01","서울특별시","Seoul","종로구","Jongno-gu","신교동","Singyo-dong","1","102","0","","","",""
"111104100209","옥인5길","Ogin 5-gil","02","서울특별시","Seoul","종로구","Jongno-gu","옥인동","Ogin-dong","1","111","0","","","",""
"111104100210","옥인6가길","Ogin 6ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100210","옥인6가길","Ogin 6ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","누상동","Nusang-dong","1","109","0","","","",""
"111104100211","옥인6길","Ogin 6-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100211","옥인6길","Ogin 6-gil","01","서울특별시","Seoul","종로구","Jongno-gu","누상동","Nusang-dong","1","109","0","","","",""
"111104100212","옥인길","Ogin-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100212","옥인길","Ogin-gil","01","서울특별시","Seoul","종로구","Jongno-gu","누상동","Nusang-dong","1","109","0","","","",""
"111104100212","옥인길","Ogin-gil","02","서울특별시","Seoul","종로구","Jongno-gu","누하동","Nuha-dong","1","110","0","","","",""
"111104100212","옥인길","Ogin-gil","03","서울특별시","Seoul","종로구","Jongno-gu","옥인동","Ogin-dong","1","111","0","","","",""
"111104100213","와룡공원길","Waryonggongwon-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100213","와룡공원길","Waryonggongwon-gil","01","서울특별시","Seoul","종로구","Jongno-gu","삼청동","Samcheong-dong","1","140","0","","","",""
"111104100213","와룡공원길","Waryonggongwon-gil","02","서울특별시","Seoul","종로구","Jongno-gu","원서동","Wonseo-dong","1","149","0","","","",""
"111104100213","와룡공원길","Waryonggongwon-gil","03","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100214","우정국로2길","Ujeongguk-ro 2-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100214","우정국로2길","Ujeongguk-ro 2-gil","01","서울특별시","Seoul","종로구","Jongno-gu","관철동","Gwancheol-dong","1","135","0","","","",""
"111104100215","윤보선길","Yunboseon-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100215","윤보선길","Yunboseon-gil","01","서울특별시","Seoul","종로구","Jongno-gu","안국동","Anguk-dong","1","141","0","","","",""
"111104100215","윤보선길","Yunboseon-gil","02","서울특별시","Seoul","종로구","Jongno-gu","화동","Hwa-dong","1","143","0","","","",""
"111104100216","율곡로10길","Yulgok-ro 10-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100216","율곡로10길","Yulgok-ro 10-gil","01","서울특별시","Seoul","종로구","Jongno-gu","와룡동","Waryong-dong","1","130","0","","","",""
"111104100216","율곡로10길","Yulgok-ro 10-gil","02","서울특별시","Seoul","종로구","Jongno-gu","권농동","Gwonnong-dong","1","131","0","","","",""
"111104100216","율곡로10길","Yulgok-ro 10-gil","03","서울특별시","Seoul","종로구","Jongno-gu","묘동","Myo-dong","1","151","0","","","",""
"111104100216","율곡로10길","Yulgok-ro 10-gil","04","서울특별시","Seoul","종로구","Jongno-gu","봉익동","Bongik-dong","1","152","0","","","",""
"111104100217","율곡로13가길","Yulgok-ro 13ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100217","율곡로13가길","Yulgok-ro 13ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","연건동","Yeongeon-dong","1","166","0","","","",""
"111104100218","율곡로13길","Yulgok-ro 13-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100218","율곡로13길","Yulgok-ro 13-gil","01","서울특별시","Seoul","종로구","Jongno-gu","연건동","Yeongeon-dong","1","166","0","","","",""
"111104100219","율곡로14길","Yulgok-ro 14-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100219","율곡로14길","Yulgok-ro 14-gil","01","서울특별시","Seoul","종로구","Jongno-gu","효제동","Hyoje-dong","1","162","0","","","",""
"111104100219","율곡로14길","Yulgok-ro 14-gil","02","서울특별시","Seoul","종로구","Jongno-gu","이화동","Ihwa-dong","1","165","0","","","",""
"111104100219","율곡로14길","Yulgok-ro 14-gil","03","서울특별시","Seoul","종로구","Jongno-gu","연건동","Yeongeon-dong","1","166","0","","","",""
"111104100219","율곡로14길","Yulgok-ro 14-gil","04","서울특별시","Seoul","종로구","Jongno-gu","충신동","Chungsin-dong","1","167","0","","","",""
"111104100220","율곡로16길","Yulgok-ro 16-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100220","율곡로16길","Yulgok-ro 16-gil","01","서울특별시","Seoul","종로구","Jongno-gu","이화동","Ihwa-dong","1","165","0","","","",""
"111104100220","율곡로16길","Yulgok-ro 16-gil","02","서울특별시","Seoul","종로구","Jongno-gu","충신동","Chungsin-dong","1","167","0","","","",""
"111104100221","율곡로17길","Yulgok-ro 17-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
